segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon,umap_x,umap_y,cluster_espacial,cluster_temporal,jam_mean,zona
1047,1499703158,1499703157,-16.4972836,-68.2119656,-16.4971563,-68.2115996,residential,41.51008046290138,-16.4971563,-68.2115996,-4.482959,4.5332665,-1,0,0.0,el_alto
1048,1357675508,2488392498,-16.5108526,-68.2377212,-16.5112982,-68.2377185,residential,49.54936540763311,-16.5112982,-68.2377185,-5.645494,4.3224597,-1,0,0.0,el_alto
1049,5517435931,2504777374,-16.4816603,-68.2622516,-16.4815266,-68.2628387,residential,64.34135618622358,-16.4815266,-68.2628387,-6.144162,2.8829057,-1,0,0.0,el_alto
1050,568931877,568931785,-16.5397847,-68.182478,-16.5402009,-68.1827538,residential,54.82755681927555,-16.5402009,-68.1827538,-5.347955,4.5221734,-1,0,0.0,el_alto
1051,572266493,4012162865,-16.5395611,-68.1590503,-16.5396896,-68.158778,residential,32.35194375091577,-16.5396896,-68.158778,-5.9515686,4.0279655,-1,0,0.0,el_alto
1052,568648478,568648473,-16.5333664,-68.1823399,-16.5338186,-68.1819011,residential,68.6747460252004,-16.5338186,-68.1819011,-4.0019083,3.0919335,-1,0,0.0,el_alto
1053,5504039361,5241806932,-16.4829663,-68.241032,-16.4838653,-68.2410347,residential,99.96972963621889,-16.4830708,-68.2410353,-4.656375,5.0220585,-1,0,0.0,el_alto
1054,412479568,412487178,-16.514364,-68.1583978,-16.5150973,-68.1579545,residential,94.24493026651814,-16.5150973,-68.1579545,-3.1253705,4.3384495,-1,1,0.7198412798895125,el_alto
1055,2500854769,8979325525,-16.495264,-68.2594588,-16.4948304,-68.2592226,residential,54.39493771359188,-16.4948304,-68.2592226,-4.2539577,4.63161,-1,0,0.0,el_alto
1056,2510239779,2510239609,-16.4802569,-68.1739694,-16.4808184,-68.1726709,residential,151.88154816869258,-16.4808184,-68.1726709,-5.7895117,3.5853622,-1,0,0.0,el_alto
1057,1786282898,1786282882,-16.458935,-68.1775904,-16.4585478,-68.1779981,residential,61.18763629159277,-16.4585478,-68.1779981,-5.03833,3.9418254,-1,0,0.0,el_alto
1058,6968057150,2500854887,-16.4857945,-68.2610475,-16.4857464,-68.2611659,residential,13.710521694934176,-16.4857464,-68.2611659,-4.89467,4.5585623,-1,0,0.0,el_alto
1059,2460316778,2460334807,-16.6132686,-68.1737126,-16.6129574,-68.1740178,residential,47.53582283746259,-16.6130032,-68.1739626,-6.050844,3.2099502,-1,0,0.0,el_alto
1060,2483267714,2483267744,-16.5425322,-68.2317894,-16.542496,-68.2318238,residential,5.445001771367524,-16.542496,-68.2318238,-5.1654325,4.828697,-1,0,0.0,el_alto
1061,1292342822,1292342824,-16.5410627,-68.2178209,-16.5414239,-68.2175231,residential,51.19344069995167,-16.5414239,-68.2175231,-5.7848673,3.8898492,-1,0,0.0,el_alto
1062,6439718286,8328669604,-16.4503999,-68.1724969,-16.4508227,-68.1721322,residential,61.015549287687065,-16.4508227,-68.1721322,-4.4029036,4.386359,-1,0,0.0,el_alto
1063,2322548376,2322551135,-16.6019607,-68.1825384,-16.6016457,-68.182148,residential,54.382806732140594,-16.6016457,-68.182148,-4.141957,4.1502,-1,0,0.0,el_alto
1064,1786242087,1352576693,-16.492881,-68.2230423,-16.4942951,-68.2224991,residential,167.56776658776377,-16.4942951,-68.2224991,-2.9647486,2.781785,-1,0,0.0,el_alto
1065,2504777520,2504777533,-16.4783202,-68.263996,-16.4785192,-68.2631845,residential,89.31311670421546,-16.4785192,-68.2631845,-4.228859,1.7997872,-1,0,0.0,el_alto
1066,1691016027,12718679154,-16.467584,-68.1731561,-16.4676267,-68.1731765,residential,5.22262914248713,-16.4676267,-68.1731765,-4.3393526,3.9382336,-1,0,0.0,el_alto
1067,568931951,568931940,-16.5328269,-68.1850576,-16.5324734,-68.1854439,residential,56.92777536704354,-16.5324734,-68.1854439,-4.7764273,4.7287555,-1,0,0.0,el_alto
1068,2510182787,2510182779,-16.4784383,-68.1990702,-16.4786274,-68.19874,residential,41.00944151290314,-16.4786274,-68.19874,-3.24874,2.1457603,-1,0,0.0,el_alto
1069,8959655372,2506182619,-16.4685666,-68.2616269,-16.4693185,-68.260515,residential,156.11978930217862,-16.4686953,-68.2616508,-4.660098,4.4433556,-1,0,0.0,el_alto
1070,1786242045,1786242060,-16.4919809,-68.2220494,-16.4922373,-68.222767,residential,81.65013895458006,-16.4922373,-68.222767,-5.6870904,4.152605,-1,0,0.0,el_alto
1071,581387508,581387441,-16.5606133,-68.1884889,-16.5619169,-68.1891018,residential,158.99337185178086,-16.5619169,-68.1891018,-4.5248146,4.2119966,-1,0,0.0,el_alto
1072,2488272373,2488272384,-16.5182843,-68.2393308,-16.5182573,-68.2376947,residential,175.00943250647745,-16.5182804,-68.2377443,-4.692745,3.742674,-1,0,0.0,el_alto
1073,1510285526,1510285532,-16.5944265,-68.1918349,-16.5946765,-68.1920756,residential,37.82445136677664,-16.5946765,-68.1920756,-4.3900905,1.9510164,-1,0,0.0,el_alto
1074,2510150463,2518922985,-16.4720358,-68.2036196,-16.471697,-68.204277,residential,79.58138496378767,-16.471697,-68.204277,-4.9312506,4.1820865,-1,0,0.0,el_alto
1075,2466291977,2466291985,-16.5892793,-68.2002053,-16.5893873,-68.2000602,residential,19.578474522905317,-16.5893873,-68.2000602,-5.536927,4.234611,-1,0,0.0,el_alto
1076,10092624614,5113533095,-16.461265,-68.2644153,-16.4619664,-68.2650776,residential,105.22843367778049,-16.461333,-68.2644852,-5.2031856,4.433967,-1,0,0.0,el_alto
1077,412337577,412337710,-16.5157903,-68.1645118,-16.5168957,-68.1648834,residential,129.14128018933562,-16.5168957,-68.1648834,-4.8198814,4.3530197,-1,0,0.0,el_alto
1078,2502971685,2502971755,-16.48412,-68.2463019,-16.4843219,-68.2458955,residential,48.802693826034535,-16.4843219,-68.2458955,-4.3215704,4.283038,-1,0,0.0,el_alto
1079,10107517546,10107517548,-16.6080466,-68.1968043,-16.6084682,-68.1964308,residential,61.49519685295444,-16.6084682,-68.1964308,-4.275439,3.8457613,-1,0,0.0,el_alto
1080,2485420994,1786322019,-16.5423966,-68.2162255,-16.5419183,-68.2166643,residential,70.82589682200496,-16.5419183,-68.2166643,-5.5090837,3.8975215,-1,0,0.0,el_alto
1081,2460316841,2460316731,-16.6120363,-68.1707244,-16.6116356,-68.1711204,residential,61.36515688584679,-16.6116356,-68.1711204,-3.2717485,3.3449955,-1,0,0.0,el_alto
1082,8977046579,8977046577,-16.6091385,-68.2374082,-16.6089288,-68.2371714,residential,34.356731074981425,-16.6089288,-68.2371714,-4.510312,4.1379256,-1,0,0.0,el_alto
1083,5130889740,10092624596,-16.474545,-68.2832084,-16.474032,-68.2830123,residential,60.77966269912041,-16.4742428,-68.2830847,-5.845613,3.3695376,-1,0,0.0,el_alto
1084,5514751271,5514751273,-16.4668511,-68.28864,-16.4663571,-68.2883795,residential,61.554674316873935,-16.4663571,-68.2883795,-4.8317394,4.168953,-1,0,0.0,el_alto
1085,2504760611,2504760747,-16.4825413,-68.2543318,-16.4818426,-68.2540414,residential,83.6350766869083,-16.4818426,-68.2540414,-3.7365608,1.9437816,-1,0,0.0,el_alto
1086,5520736416,5520736378,-16.5840257,-68.1999404,-16.58315,-68.199323,residential,120.62684843194276,-16.5837014,-68.1998152,-5.8231688,3.3318808,-1,0,0.0,el_alto
1087,10270276389,5522569547,-16.6116449,-68.1599405,-16.6112624,-68.1603895,residential,64.01505288617248,-16.6112624,-68.1603895,-5.3599186,4.2770076,-1,0,0.0,el_alto
1088,5520736381,5520736380,-16.5821891,-68.2009036,-16.5822381,-68.2008157,residential,10.836877870858372,-16.5822381,-68.2008157,-5.8748956,2.998713,-1,0,0.0,el_alto
1089,1497042235,412330043,-16.5080803,-68.1561179,-16.5082551,-68.1563526,residential,31.68406496049195,-16.5082551,-68.1563526,-3.0123458,4.023363,-1,1,0.8605967365107077,el_alto
1090,12714671584,2869631883,-16.5550966,-68.2428639,-16.5556567,-68.2429408,residential,73.40285297158837,-16.5552401,-68.2427257,-2.8846354,3.3723,-1,0,0.0,el_alto
1091,2484848128,1786188526,-16.5314506,-68.21333,-16.5312413,-68.2129567,residential,46.099309416587566,-16.5312413,-68.2129567,-4.9464107,3.988294,-1,0,0.0,el_alto
1092,2504096115,2504096083,-16.4958554,-68.2432969,-16.4958916,-68.2423704,residential,98.86384745256896,-16.4958916,-68.2423704,-5.160828,4.184354,-1,0,0.0,el_alto
1093,5327907480,2510155575,-16.4645393,-68.1996989,-16.4641861,-68.1987626,residential,107.28967401696588,-16.4641861,-68.1987626,-3.7514148,4.0292077,-1,0,0.0,el_alto
1094,2504642490,1786242074,-16.4926726,-68.2302068,-16.4926814,-68.2307297,residential,55.76022434093976,-16.4926814,-68.2307297,-5.239896,3.9385934,-1,0,0.0,el_alto
1095,2466291804,5520899274,-16.5902802,-68.1982042,-16.5903983,-68.198259,residential,14.441434037022834,-16.5903374,-68.198238,-4.7974405,2.0010488,-1,0,0.0,el_alto
1096,2502971660,2502971761,-16.4837844,-68.2480373,-16.4833574,-68.2478173,residential,52.95879732926159,-16.4833574,-68.2478173,-5.4172053,3.9115205,-1,0,0.0,el_alto
1097,8956392699,8956392698,-16.4522607,-68.1794009,-16.4522294,-68.1794374,residential,5.221527939639916,-16.4522294,-68.1794374,-4.542985,3.5834892,-1,0,0.0,el_alto
1098,2322548310,2322548392,-16.6009839,-68.1869447,-16.6022328,-68.188383,residential,206.8223447805889,-16.6022328,-68.188383,-4.724355,4.0339627,-1,0,0.0,el_alto
1099,4390010911,4390089177,-16.5135016,-68.1568276,-16.5127466,-68.1572753,residential,96.57132790726877,-16.5127466,-68.1572753,-2.8952255,4.2618937,-1,0,0.29350154496633923,el_alto
1100,10107517410,2466354827,-16.6020163,-68.2028857,-16.6020899,-68.2028142,residential,11.181526203839196,-16.6020899,-68.2028142,-4.5924325,3.910668,-1,0,0.0,el_alto
1101,2504642481,1502872622,-16.4857902,-68.231048,-16.4862381,-68.2310419,residential,49.8085247081667,-16.4862381,-68.2310419,-5.1866293,3.7261872,-1,0,0.0,el_alto
1102,1786204606,1786204602,-16.5398592,-68.1994757,-16.5396059,-68.1992415,residential,37.63676181111508,-16.5396059,-68.1992415,-2.876088,4.257963,-1,1,0.5299524401336604,el_alto
1103,2322548107,2322548021,-16.5989987,-68.1986699,-16.5980225,-68.1979823,residential,130.96394965246034,-16.5980225,-68.1979823,-5.440223,2.8235009,-1,0,0.0,el_alto
1104,2460316718,2460316708,-16.6111806,-68.1731414,-16.6111809,-68.1743886,residential,132.89484868106973,-16.6111809,-68.1743886,-3.0036273,3.1260016,-1,0,0.0,el_alto
1105,2870563344,2870563342,-16.568366,-68.2138831,-16.5686861,-68.2141601,residential,46.24346918248499,-16.5686861,-68.2141601,-5.6425447,3.5538425,-1,0,0.0,el_alto
1106,580504914,580504917,-16.5042318,-68.2018623,-16.5046098,-68.2021889,residential,54.581131462737176,-16.5046098,-68.2021889,-5.088219,2.2583804,-1,0,0.0,el_alto
1107,10098919108,5130890048,-16.4786053,-68.2838436,-16.4785133,-68.2840055,residential,20.066506789871173,-16.4785133,-68.2840055,-4.971179,3.652451,-1,0,0.0,el_alto
1108,2484781295,2484781350,-16.5343264,-68.2304413,-16.5338852,-68.2304505,residential,49.06907199733915,-16.5338852,-68.2304505,-5.3649364,2.1745481,-1,0,0.0,el_alto
1109,2488309065,13801675777,-16.5186622,-68.2466542,-16.5179607,-68.2466666,residential,78.0145515868117,-16.5179607,-68.2466666,-4.7195535,4.0354223,-1,0,0.0,el_alto
1110,1427815300,2508887447,-16.4760802,-68.2107641,-16.4763366,-68.2102561,residential,61.21252762024274,-16.4763366,-68.2102561,-5.0877924,3.7876692,-1,0,0.0,el_alto
1111,10313395858,8983225052,-16.4968574,-68.2874613,-16.4964188,-68.2880129,residential,76.4015415888496,-16.4964188,-68.2880129,-3.2827494,3.6241534,-1,0,0.0,el_alto
1112,2426921978,5519082947,-16.5266329,-68.2037986,-16.5265974,-68.2038383,residential,5.787280692828556,-16.5265974,-68.2038383,-4.4641623,3.848191,-1,0,0.0,el_alto
1113,1786204525,1786204510,-16.5375983,-68.1965666,-16.5371915,-68.1970095,residential,65.3836195605676,-16.5371915,-68.1970095,-5.245539,3.448825,-1,0,0.0,el_alto
1114,1433261115,1433261095,-16.4809797,-68.2108211,-16.4814642,-68.2110603,residential,59.60634569878369,-16.4814642,-68.2110603,-4.555112,2.1288972,-1,0,0.0,el_alto
1115,2510150290,2510150321,-16.4690759,-68.2154754,-16.4685752,-68.2150793,residential,69.88380985971,-16.4685752,-68.2150793,-4.779633,3.7964346,-1,0,0.0,el_alto
1116,8951523768,8951523784,-16.4546598,-68.2144922,-16.4557466,-68.2153063,residential,188.4781570725246,-16.4556437,-68.2146277,-4.900405,3.365699,-1,0,0.0,el_alto
1117,2504096080,9964968188,-16.4949048,-68.2451627,-16.4948905,-68.2456292,residential,49.76310546793368,-16.4948905,-68.2456292,-5.161674,2.4230535,-1,0,0.0,el_alto
1118,8979176060,2467487992,-16.6346376,-68.1726536,-16.6374795,-68.1740929,residential,353.7671247571808,-16.6362267,-68.1734393,-5.3658576,2.5501938,-1,0,0.0,el_alto
1119,2467533962,2467534149,-16.6448853,-68.1733895,-16.6453642,-68.1736347,residential,59.31350245856286,-16.6453642,-68.1736347,-4.4977956,3.587215,-1,0,0.0,el_alto
1120,2510239890,2510239757,-16.4670485,-68.1698675,-16.4670026,-68.1700702,residential,22.209161028944028,-16.4670026,-68.1700702,-4.4800034,4.0794287,-1,0,0.0,el_alto
1121,2510239622,2510239895,-16.4801886,-68.1741229,-16.4798351,-68.1749108,residential,92.75236367466586,-16.4798351,-68.1749108,-5.1736646,2.749073,-1,0,0.0,el_alto
1122,2871767750,2486715018,-16.5136307,-68.2272561,-16.5138453,-68.2275147,residential,36.46181825672108,-16.5138453,-68.2275147,-5.3913417,2.9604287,-1,0,0.0,el_alto
1123,2508479679,2508479677,-16.4990985,-68.1942234,-16.4990185,-68.19371,residential,73.9303419779389,-16.4992203,-68.1937647,-3.6665275,2.1146822,-1,0,0.0,el_alto
1124,2426922178,2426922349,-16.5155687,-68.1983547,-16.5156292,-68.1977022,residential,70.04369330454051,-16.5156202,-68.1978907,-5.342413,3.1799831,-1,0,0.0,el_alto
1125,2426710305,5519443142,-16.5287203,-68.1945154,-16.5278691,-68.1952723,residential,124.3731909625196,-16.5278691,-68.1952723,-4.366054,3.3660686,-1,0,0.0,el_alto
1126,5242924538,5242924537,-16.4581998,-68.1657005,-16.4586552,-68.1653526,residential,62.77434129690725,-16.4586552,-68.1653526,-5.2788377,3.3034906,-1,0,0.0,el_alto
1127,2488477236,5517239107,-16.5109967,-68.2171193,-16.5113345,-68.2173681,residential,45.982958070685,-16.5113345,-68.2173681,-5.5718036,3.4796872,-1,0,0.0,el_alto
1128,5517467346,5517467347,-16.4870522,-68.2818999,-16.4868337,-68.2822122,residential,41.21999012521363,-16.4868337,-68.2822122,-3.8993857,2.1902878,-1,0,0.0,el_alto
1129,1786379763,1502813326,-16.5214742,-68.2384041,-16.5214729,-68.2367694,residential,174.26594096524755,-16.5214729,-68.2367694,-5.170351,3.0723593,-1,0,0.0,el_alto
1130,4912022324,4912022325,-16.5166019,-68.2851284,-16.515974,-68.2853792,residential,74.76374460084992,-16.515974,-68.2853792,-4.9698143,2.5412714,-1,0,0.0,el_alto
1131,2507416911,2507416862,-16.4854493,-68.2248401,-16.4853338,-68.2253324,residential,54.0393622186508,-16.4853338,-68.2253324,-4.7878184,2.807286,-1,0,0.0,el_alto
1132,2503792891,2503793022,-16.4928163,-68.2469581,-16.4928168,-68.2464933,residential,49.5570068775172,-16.4928168,-68.2464933,-5.340121,3.8062563,-1,0,0.0,el_alto
1133,2467534116,2467534166,-16.6494684,-68.1777626,-16.6489982,-68.1777838,residential,52.33268602324647,-16.6489982,-68.1777838,-5.1380634,3.5139875,-1,0,0.0,el_alto
1134,2419627095,2419627201,-16.5371222,-68.2114077,-16.5374372,-68.2118315,residential,57.16333951847762,-16.5374372,-68.2118315,-5.060806,3.6147392,-1,0,0.0,el_alto
1135,5514768258,5514768255,-16.4685484,-68.2920448,-16.4683008,-68.2925483,residential,60.33750405580452,-16.4683008,-68.2925483,-4.445041,2.2021806,-1,0,0.0,el_alto
1136,2460228180,2460228320,-16.593805,-68.1797684,-16.5928714,-68.1785778,residential,163.93383542339,-16.5928714,-68.1785778,-5.2855396,3.0004554,-1,0,0.0,el_alto
1137,1356095607,1355627453,-16.5846025,-68.1780014,-16.5842257,-68.1782449,residential,49.28338876464728,-16.5842257,-68.1782449,-4.4619102,3.25628,-1,0,0.0,el_alto
1138,1944953062,2508479675,-16.4970277,-68.1904371,-16.4960442,-68.1901668,residential,113.0938303697784,-16.4960442,-68.1901668,-4.9260283,2.2098181,-1,0,0.0,el_alto
1139,2467368549,2467368627,-16.6264187,-68.1977452,-16.625588,-68.1982639,residential,107.64040296853332,-16.625588,-68.1982639,-4.9559,2.8213816,-1,0,0.0,el_alto
1140,577476967,577476959,-16.5431023,-68.1939915,-16.5440065,-68.1948069,residential,132.90241268149123,-16.5440065,-68.1948069,-4.988257,3.4448407,-1,0,0.0,el_alto
1141,577456571,577456573,-16.5440813,-68.1883045,-16.5443992,-68.1879832,residential,49.218531333343606,-16.5443992,-68.1879832,-4.8840113,3.1184483,-1,0,0.0,el_alto
1142,2469037728,2469037950,-16.5917032,-68.2197349,-16.5911763,-68.2202511,residential,80.36564610827577,-16.5911763,-68.2202511,-5.0562487,2.9105244,-1,0,0.0,el_alto
1143,10270291838,10270291811,-16.6149191,-68.158038,-16.6153235,-68.1577021,residential,57.472157019561024,-16.6153235,-68.1577021,-4.7278423,3.2854443,-1,0,0.0,el_alto
1144,412495903,568064715,-16.5181909,-68.1581613,-16.5186057,-68.1578895,residential,54.46995660845362,-16.5186057,-68.1578895,-5.1516767,2.6334126,-1,0,0.0,el_alto
1145,10270226406,10270226407,-16.6341463,-68.1705344,-16.633836,-68.1709293,residential,54.41217762002096,-16.633836,-68.1709293,-4.819978,2.5946457,-1,0,0.0,el_alto
1146,1786242046,1786242036,-16.4919886,-68.2247593,-16.4917162,-68.2240151,residential,84.93175203553785,-16.4917162,-68.2240151,-3.250566,4.0900307,-1,1,0.9491172372621408,el_alto
1147,2485420997,1786137735,-16.5451367,-68.2016355,-16.5452819,-68.2017682,residential,21.465059583994293,-16.5452819,-68.2017682,-5.5858197,3.0502722,-1,0,0.0,el_alto
1148,13063628426,13063628449,-16.5232078,-68.2480649,-16.5223572,-68.2480742,residential,94.58773405555476,-16.5223572,-68.2480742,-3.3477433,2.3425171,-1,0,0.0,el_alto
1149,10270226314,10270226309,-16.6067253,-68.1649529,-16.6074706,-68.1639486,residential,135.35236732717604,-16.6074706,-68.1639486,-4.5106263,2.2944307,-1,0,0.0,el_alto
1150,1786204420,1786204409,-16.5356962,-68.2002362,-16.5353987,-68.1999005,residential,48.73239887300255,-16.5353987,-68.1999005,-4.7357078,2.7920763,-1,0,0.0,el_alto
1151,6886226148,5327907480,-16.4639578,-68.1997418,-16.4645393,-68.1996989,residential,64.82156758290093,-16.4645393,-68.1996989,-4.9963665,3.4547281,-1,0,0.0,el_alto
1152,5130889532,13063628468,-16.528384,-68.2518121,-16.5230001,-68.2557383,residential,733.2966479497477,-16.5282066,-68.2520989,-4.702524,3.3884912,-1,0,0.0,el_alto
1153,5299446248,2507084924,-16.4725085,-68.2396688,-16.4721653,-68.2402375,residential,71.64988379171973,-16.4721653,-68.2402375,-4.729937,3.121703,-1,0,0.0,el_alto
1154,1502872639,1502872638,-16.4876679,-68.2398139,-16.4876271,-68.2393567,residential,48.98023228916736,-16.4876469,-68.2395091,-3.5776193,2.2917483,-1,0,0.0,el_alto
1155,2465055529,5520960949,-16.6080142,-68.1906293,-16.6090855,-68.1905527,residential,119.40259771912496,-16.6090855,-68.1905527,-4.914176,2.417806,-1,0,0.0,el_alto
1156,2507173682,5361890690,-16.478476,-68.2418875,-16.4787087,-68.2419443,residential,26.57444845960536,-16.4787087,-68.2419443,-3.5350764,4.994367,-1,0,0.0,el_alto
1157,2426726111,2426726075,-16.5301489,-68.1881985,-16.5299252,-68.187992,residential,33.21589601359018,-16.5299252,-68.187992,-4.172118,2.0860577,-1,0,0.0,el_alto
1158,3118749467,3118749524,-16.6187578,-68.2006316,-16.6197048,-68.2022059,residential,198.05497015831,-16.6197048,-68.2022059,-4.410909,2.9226856,-1,0,0.0,el_alto
1159,10098918952,10098918955,-16.4958484,-68.279982,-16.4947567,-68.2813613,residential,192.3323772043028,-16.4948824,-68.2812996,-3.6932366,2.824342,-1,0,0.0,el_alto
1160,2488477027,2488477229,-16.5087238,-68.2217838,-16.5083195,-68.2214783,residential,55.51438580931053,-16.5083195,-68.2214783,-4.46532,2.3580565,-1,0,0.0,el_alto
1161,412330541,7877571530,-16.5104381,-68.1619918,-16.5101907,-68.1619119,residential,28.798277225365165,-16.5101907,-68.1619119,-4.215734,2.2597365,-1,0,0.0,el_alto
1162,10090532789,10090532787,-16.4673029,-68.2225745,-16.4680732,-68.2230753,residential,100.93726812601436,-16.4680732,-68.2230753,-4.037248,2.3877757,-1,0,0.0,el_alto
1163,2508528163,1944971081,-16.5003258,-68.1931692,-16.5007686,-68.1928611,residential,59.188779467494456,-16.5007686,-68.1928611,-4.2618213,3.081804,-1,0,0.0,el_alto
1164,2500786923,1505207435,-16.5018581,-68.2424087,-16.5020146,-68.2423564,residential,18.27353369290503,-16.5020146,-68.2423564,-3.6096392,4.9209166,-1,0,0.0,el_alto
1165,8982682396,2467368516,-16.6248854,-68.1971346,-16.6246209,-68.1966766,residential,56.97639888743732,-16.6246209,-68.1966766,-4.573567,2.832363,-1,0,0.0,el_alto
1166,10270226368,5522569536,-16.6148082,-68.1632786,-16.6146812,-68.1631591,residential,19.24275007346925,-16.614715,-68.1631762,-4.5302796,2.524132,-1,0,0.0,el_alto
1167,2506789560,2506789643,-16.4585768,-68.2496654,-16.4582271,-68.2501459,residential,64.32399113309022,-16.4583222,-68.2500152,-4.110759,4.358206,-1,0,0.0,el_alto
1168,9260446024,2871641883,-16.5977359,-68.1672543,-16.5983296,-68.1672685,residential,66.07216320383898,-16.5978813,-68.1672487,-4.2442517,2.5642128,-1,0,0.0,el_alto
1169,2465055663,2465055528,-16.6093126,-68.1916601,-16.6098736,-68.1916183,residential,62.53925016108968,-16.6098736,-68.1916183,-4.842246,3.131001,-1,0,0.0,el_alto
1170,2489038773,2489038739,-16.5173778,-68.2769635,-16.5179153,-68.2765706,residential,72.98316301794914,-16.5179153,-68.2765706,-3.5389087,2.51135,-1,0,0.0,el_alto
1171,2466336511,2466336532,-16.6030465,-68.2099016,-16.6027933,-68.2094906,residential,52.06490080596672,-16.6027933,-68.2094906,-4.5365705,2.8449636,-1,0,0.0,el_alto
1172,2504777536,2504777340,-16.478171,-68.2730873,-16.478046,-68.2739847,residential,96.69228020611324,-16.478046,-68.2739847,-3.7778404,2.7862332,-1,0,0.0,el_alto
1173,2488309075,2488308992,-16.5142394,-68.2475463,-16.5147007,-68.2475457,residential,51.29433200423696,-16.5147007,-68.2475457,-3.4985325,3.0703554,-1,0,0.0,el_alto
1174,5243027365,2466332422,-16.5987237,-68.2055149,-16.5984923,-68.2051018,residential,50.98893257797797,-16.5984923,-68.2051018,-3.2125902,2.7266767,-1,0,0.0,el_alto
1175,2465055583,2322548565,-16.6071687,-68.196668,-16.6068785,-68.1963184,residential,49.284973868204965,-16.6068785,-68.1963184,-3.8699927,5.0126677,-1,0,0.0,el_alto
1176,5425586493,8976551023,-16.5428722,-68.167813,-16.5440053,-68.1659451,residential,238.4001691678228,-16.5439604,-68.1659482,-4.4940677,3.0167212,-1,0,0.0,el_alto
1177,1358949237,10103590426,-16.5088445,-68.2419905,-16.5088477,-68.2423257,residential,35.737833434943305,-16.5088477,-68.2423257,-3.46838,4.6501536,-1,0,0.0,el_alto
1178,10313395847,10313395844,-16.4983117,-68.2782361,-16.499276,-68.2788669,residential,126.5715866307895,-16.499276,-68.2788669,-5.90067,5.0705233,-1,0,0.0,el_alto
1179,2471097836,2471097620,-16.5583224,-68.2388949,-16.5590487,-68.2380608,residential,120.1074455478969,-16.5590487,-68.2380608,-4.1002164,2.531425,-1,0,0.0,el_alto
1180,5514789563,5514789569,-16.4604578,-68.2899012,-16.4609194,-68.2901552,residential,58.03600247593948,-16.4609194,-68.2901552,-4.05789,4.947416,-1,0,0.0,el_alto
1181,1358843343,1358843375,-16.4719951,-68.1958401,-16.4716216,-68.1965546,residential,86.77271635967197,-16.4716216,-68.1965546,-3.415639,2.9629827,-1,0,0.0,el_alto
1182,2505567708,2505567736,-16.4678875,-68.2778097,-16.4679905,-68.2772492,residential,60.85564455113618,-16.4679905,-68.2772492,-4.1893287,2.5480826,-1,0,0.0,el_alto
1183,5149969317,5149969316,-16.5195117,-68.1542281,-16.5196538,-68.1538765,residential,40.67673118946429,-16.5196538,-68.1538765,-4.001677,2.6246321,-1,0,0.0,el_alto
1184,1361163647,2867953917,-16.4598141,-68.1746098,-16.4594546,-68.1750074,residential,58.27244745285185,-16.4594546,-68.1750074,-3.3874393,2.5026815,-1,0,0.0,el_alto
1185,582435194,582435174,-16.5551753,-68.1892415,-16.5548234,-68.1896165,residential,55.93471989893812,-16.5548234,-68.1896165,-2.485317,3.571186,-1,0,0.0,el_alto
1186,5294205976,5294205978,-16.5624532,-68.2314985,-16.5619823,-68.2314857,residential,52.37953409560518,-16.5619823,-68.2314857,-3.7896812,4.43253,-1,0,0.0,el_alto
1187,5504192508,2507950995,-16.4654726,-68.2247825,-16.4650766,-68.2245279,residential,51.73018976089125,-16.4650766,-68.2245279,-3.585377,2.5273383,-1,0,0.0,el_alto
1188,2135347148,2135347124,-16.5176607,-68.1764057,-16.5170653,-68.1770779,residential,97.56256941564456,-16.5170653,-68.1770779,-3.7127643,3.1903863,-1,0,0.0,el_alto
1189,8979497879,8979506719,-16.4982205,-68.2625651,-16.4987642,-68.2629356,residential,72.21767931933232,-16.4987642,-68.2629356,-3.76288,4.2092824,-1,0,0.0,el_alto
1190,1786283012,1786282974,-16.4608197,-68.1845893,-16.4604462,-68.185034,residential,63.03713584506128,-16.4604462,-68.185034,-4.266707,3.3450158,-1,0,0.0,el_alto
1191,2465142891,2465064678,-16.6148991,-68.1870027,-16.6148449,-68.1868087,residential,21.53183610473769,-16.6148449,-68.1868087,-2.4386308,4.547358,-1,0,0.0,el_alto
1192,10270291835,10270276397,-16.615459,-68.1585462,-16.6156583,-68.1583401,residential,31.19898714756972,-16.6156583,-68.1583401,-4.0920515,2.8806398,-1,0,0.0,el_alto
1193,5514750909,5514750916,-16.4670125,-68.2625923,-16.4670947,-68.2626847,residential,13.439698340759596,-16.4670947,-68.2626847,-4.316923,2.7636676,-1,0,0.0,el_alto
1194,1786188468,1786188497,-16.5297212,-68.2145479,-16.530137,-68.2142559,residential,55.73653618029561,-16.530137,-68.2142559,-3.1414075,3.202218,-1,0,0.0,el_alto
1195,8977342938,13391094333,-16.4609286,-68.2277157,-16.4607391,-68.2279527,residential,32.90496886648827,-16.4607391,-68.2279527,-3.4288337,2.9476864,-1,0,0.0,el_alto
1196,2471759204,2471759152,-16.5639033,-68.2366948,-16.5642456,-68.2370096,residential,50.7388505501812,-16.5642456,-68.2370096,-6.2792196,4.646718,-1,0,0.0,el_alto
1197,2458544901,2458544900,-16.5873648,-68.1808563,-16.5877,-68.1805958,residential,46.47485828923123,-16.5877,-68.1805958,-4.2391205,5.44545,-1,0,0.0,el_alto
