segment_id,u,v,lat_u,lon_u,lat_v,lon_v,highway,length,lat,lon
1163,2508528163,1944971081,-16.5003258,-68.1931692,-16.5007686,-68.1928611,residential,59.188779467494456,-16.5007686,-68.1928611
1164,2500786923,1505207435,-16.5018581,-68.2424087,-16.5020146,-68.2423564,residential,18.27353369290503,-16.5020146,-68.2423564
1165,8982682396,2467368516,-16.6248854,-68.1971346,-16.6246209,-68.1966766,residential,56.97639888743732,-16.6246209,-68.1966766
1166,10270226368,5522569536,-16.6148082,-68.1632786,-16.6146812,-68.1631591,residential,19.242750073469246,-16.614715,-68.1631762
1167,2506789560,2506789643,-16.4585768,-68.2496654,-16.4582271,-68.2501459,residential,64.32399113309022,-16.4583222,-68.2500152
1168,9260446024,2871641883,-16.5977359,-68.1672543,-16.5983296,-68.1672685,residential,66.07216320383898,-16.5978813,-68.1672487
1169,2465055663,2465055528,-16.6093126,-68.1916601,-16.6098736,-68.1916183,residential,62.53925016108968,-16.6098736,-68.1916183
1170,2489038773,2489038739,-16.5173778,-68.2769635,-16.5179153,-68.2765706,residential,72.98316301794914,-16.5179153,-68.2765706
1171,2466336511,2466336532,-16.6030465,-68.2099016,-16.6027933,-68.2094906,residential,52.064900805966715,-16.6027933,-68.2094906
1172,2504777536,2504777340,-16.478171,-68.2730873,-16.478046,-68.2739847,residential,96.69228020611324,-16.478046,-68.2739847
1173,2488309075,2488308992,-16.5142394,-68.2475463,-16.5147007,-68.2475457,residential,51.294332004236956,-16.5147007,-68.2475457
1174,5243027365,2466332422,-16.5987237,-68.2055149,-16.5984923,-68.2051018,residential,50.98893257797797,-16.5984923,-68.2051018
1175,2465055583,2322548565,-16.6071687,-68.196668,-16.6068785,-68.1963184,residential,49.284973868204965,-16.6068785,-68.1963184
1176,5425586493,8976551023,-16.5428722,-68.167813,-16.5440053,-68.1659451,residential,238.40016916782278,-16.5439604,-68.1659482
1177,1358949237,10103590426,-16.5088445,-68.2419905,-16.5088477,-68.2423257,residential,35.737833434943305,-16.5088477,-68.2423257
1178,10313395847,10313395844,-16.4983117,-68.2782361,-16.499276,-68.2788669,residential,126.5715866307895,-16.499276,-68.2788669
1179,2471097836,2471097620,-16.5583224,-68.2388949,-16.5590487,-68.2380608,residential,120.1074455478969,-16.5590487,-68.2380608
1180,5514789563,5514789569,-16.4604578,-68.2899012,-16.4609194,-68.2901552,residential,58.03600247593948,-16.4609194,-68.2901552
1181,1358843343,1358843375,-16.4719951,-68.1958401,-16.4716216,-68.1965546,residential,86.77271635967197,-16.4716216,-68.1965546
1182,2505567708,2505567736,-16.4678875,-68.2778097,-16.4679905,-68.2772492,residential,60.85564455113618,-16.4679905,-68.2772492
1183,5149969317,5149969316,-16.5195117,-68.1542281,-16.5196538,-68.1538765,residential,40.67673118946429,-16.5196538,-68.1538765
1184,1361163647,2867953917,-16.4598141,-68.1746098,-16.4594546,-68.1750074,residential,58.27244745285185,-16.4594546,-68.1750074
1185,582435194,582435174,-16.5551753,-68.1892415,-16.5548234,-68.1896165,residential,55.93471989893812,-16.5548234,-68.1896165
1186,5294205976,5294205978,-16.5624532,-68.2314985,-16.5619823,-68.2314857,residential,52.37953409560518,-16.5619823,-68.2314857
1187,5504192508,2507950995,-16.4654726,-68.2247825,-16.4650766,-68.2245279,residential,51.73018976089125,-16.4650766,-68.2245279
1188,2135347148,2135347124,-16.5176607,-68.1764057,-16.5170653,-68.1770779,residential,97.56256941564456,-16.5170653,-68.1770779
1189,8979497879,8979506719,-16.4982205,-68.2625651,-16.4987642,-68.2629356,residential,72.21767931933232,-16.4987642,-68.2629356
1190,1786283012,1786282974,-16.4608197,-68.1845893,-16.4604462,-68.185034,residential,63.03713584506128,-16.4604462,-68.185034
1191,2465142891,2465064678,-16.6148991,-68.1870027,-16.6148449,-68.1868087,residential,21.531836104737692,-16.6148449,-68.1868087
1192,10270291835,10270276397,-16.615459,-68.1585462,-16.6156583,-68.1583401,residential,31.198987147569717,-16.6156583,-68.1583401
1193,5514750909,5514750916,-16.4670125,-68.2625923,-16.4670947,-68.2626847,residential,13.439698340759595,-16.4670947,-68.2626847
1194,1786188468,1786188497,-16.5297212,-68.2145479,-16.530137,-68.2142559,residential,55.73653618029561,-16.530137,-68.2142559
1195,8977342938,13391094333,-16.4609286,-68.2277157,-16.4607391,-68.2279527,residential,32.90496886648827,-16.4607391,-68.2279527
1196,2471759204,2471759152,-16.5639033,-68.2366948,-16.5642456,-68.2370096,residential,50.7388505501812,-16.5642456,-68.2370096
1197,2458544901,2458544900,-16.5873648,-68.1808563,-16.5877,-68.1805958,residential,46.47485828923123,-16.5877,-68.1805958
1198,12417410501,2507945096,-16.4716142,-68.2261011,-16.4716134,-68.2259811,residential,12.884852900077306,-16.4716206,-68.2260445
1199,10103590397,2488309017,-16.5171009,-68.2513798,-16.517419,-68.2510507,residential,49.81987786479351,-16.517419,-68.2510507
1200,2510510940,2510510907,-16.5373704,-68.2159996,-16.5382845,-68.2152445,residential,129.65349160157754,-16.5382845,-68.2152445
1201,2507173733,1786264956,-16.4765805,-68.2500184,-16.4768505,-68.2501518,residential,33.22185000322341,-16.4768505,-68.2501518
1202,2870563318,2412261543,-16.5678041,-68.212942,-16.5679754,-68.2127529,residential,27.73083823799119,-16.5679754,-68.2127529
1203,5299455724,2870492576,-16.5658205,-68.2338323,-16.5662132,-68.2336586,residential,47.4300240537644,-16.5659349,-68.23378
1204,1354183701,1354183737,-16.4697287,-68.2328513,-16.4693552,-68.2326183,residential,48.395767853230055,-16.4693552,-68.2326183
1205,2505564482,2505564414,-16.4737013,-68.277441,-16.4733985,-68.2779238,residential,61.51406456156828,-16.4733985,-68.2779238
1206,5517435717,8979358572,-16.4922494,-68.2538985,-16.4926049,-68.2541146,residential,45.75456008584073,-16.4926049,-68.2541146
1207,2460421404,5521327744,-16.597986,-68.1710257,-16.5989618,-68.1697104,residential,177.2684840711099,-16.598663,-68.1701306
1208,2412261620,2412261569,-16.5681277,-68.2026262,-16.5685591,-68.2030222,residential,63.89320004913989,-16.5685591,-68.2030222
1209,568059677,568059657,-16.521726,-68.1638778,-16.522546,-68.1644839,residential,111.76665457931915,-16.5224832,-68.1644319
1210,577477005,577476999,-16.5411254,-68.1927739,-16.5409706,-68.19295,residential,25.468438577289383,-16.5409706,-68.19295
1211,2469781145,2469781153,-16.570493,-68.2069632,-16.5700791,-68.2065905,residential,60.79440713002682,-16.5700791,-68.2065905
1212,2504640275,2504640244,-16.494495,-68.2343835,-16.4947239,-68.2346517,residential,38.28209870607105,-16.4947239,-68.2346517
1213,10103590461,8982443043,-16.5117742,-68.2577499,-16.5117775,-68.2570513,residential,74.47833393913231,-16.5117775,-68.2570513
1214,5517435786,5517435785,-16.492955,-68.2705365,-16.4934106,-68.2705402,residential,50.66201608148535,-16.4934106,-68.2705402
1215,2504644066,5504039363,-16.4838784,-68.2405766,-16.4830773,-68.2405231,residential,89.32543458134803,-16.4831767,-68.2405401
1216,5514750922,5514750923,-16.4671852,-68.2635874,-16.4668462,-68.2644726,residential,101.64096361855582,-16.4668462,-68.2644726
1217,2488575233,1497079158,-16.501959,-68.2112882,-16.5022346,-68.2109127,residential,50.41676993710739,-16.5022346,-68.2109127
1218,5504039330,1786241901,-16.4861313,-68.2270731,-16.4866843,-68.2272018,residential,63.00344490070863,-16.4866843,-68.2272018
1219,8579576409,8579576411,-16.5327176,-68.2465634,-16.5331805,-68.2469188,residential,63.91128185366859,-16.5331805,-68.2469188
1220,1944971071,2508528187,-16.4985019,-68.1900144,-16.4978159,-68.1890836,tertiary,127.44747017705839,-16.498302,-68.1895725
1221,1786174744,1292304326,-16.5248241,-68.2122865,-16.52528,-68.2117611,tertiary,75.54370779275618,-16.52528,-68.2117611
1222,8977004538,8977004521,-16.4767099,-68.1827663,-16.4757696,-68.1838262,tertiary,153.96355301712046,-16.4757696,-68.1838262
1223,5504283736,1427791043,-16.4831477,-68.2388228,-16.4821744,-68.237935,tertiary,143.78573401341373,-16.4824388,-68.2381801
1224,2510182738,2510182813,-16.4805372,-68.1926402,-16.4804228,-68.1927368,tertiary,16.36794765320471,-16.4804228,-68.1927368
1225,472490661,1880005676,-16.5190292,-68.2077191,-16.5189409,-68.2076402,tertiary,12.928704164196173,-16.5189409,-68.2076402
1226,1349243264,5503805141,-16.4878439,-68.2149742,-16.4883168,-68.2150726,tertiary,53.62059673621786,-16.4883168,-68.2150726
1227,2500332156,10098918966,-16.4909015,-68.2803143,-16.4910083,-68.2800298,tertiary,32.5754960827313,-16.4910083,-68.2800298
1228,412048640,414337805,-16.4867614,-68.1794451,-16.4867518,-68.1793398,tertiary,11.278069414253702,-16.4867518,-68.1793398
1229,13340684365,5521327658,-16.5888804,-68.1724851,-16.5888024,-68.172339,tertiary,19.148942567446113,-16.5888659,-68.1723978
1230,2135008868,2135008867,-16.5265149,-68.1911946,-16.5262326,-68.1907614,tertiary,55.838394452644025,-16.5262326,-68.1907614
1231,2322548062,2322548105,-16.598461,-68.1845398,-16.5989646,-68.1850858,tertiary,80.75251888358169,-16.5989646,-68.1850858
1232,1786137643,1786137639,-16.5445711,-68.2044853,-16.544489,-68.2045532,tertiary,11.650023441213943,-16.544489,-68.2045532
1233,4351334655,4351334664,-16.5035293,-68.1684516,-16.5031176,-68.1690274,tertiary,76.99306820975164,-16.50317,-68.1689887
1234,2508539574,1332084895,-16.4862246,-68.2010687,-16.4862058,-68.2014916,tertiary,45.13965306181643,-16.4862155,-68.2012823
1235,2488575263,2488527177,-16.495464,-68.2195723,-16.4956339,-68.2195007,tertiary,20.376102207452544,-16.4956339,-68.2195007
1236,2460638156,2460638151,-16.6106124,-68.1622705,-16.6097236,-68.1616277,tertiary,120.24468393248156,-16.6097236,-68.1616277
1237,566531398,4389821584,-16.5165974,-68.1534264,-16.5169073,-68.152638,tertiary,90.83861163448378,-16.5168777,-68.1527128
1238,10107517382,8992865261,-16.592158,-68.1956399,-16.5920848,-68.195591,tertiary,9.664678943830472,-16.5920848,-68.195591
